$contributor.employer.matched
                                              (Intercept)  cycle2020
CONEXANT SYSTEMS INC                                           0.04308743
Confluent, Inc.                                                0.04308743
CONNECTED CORP                                                 0.04308743
CONNECTURE INC                                                 0.04308743
Consensus Cloud Solutions, Inc.                                0.04308743
CONSILIUM INC                                                  0.04308743
CONSTELLATION SOFTWARE INC                                     0.04308743
CONTINUUM CO INC                                               0.04308743
CONTROL DEVICES INC                                            0.04308743
CONTROL4 CORP                                                  0.04308743
CONVERA Corp                                                   0.04308743
ConvergeOne Holdings, Inc.                                     0.04308743
CONVERGEX INC.                                                 0.04308743
Convio, Inc.                                                   0.04308743
COORSTEK INC                                                   0.04308743
CORAL SYSTEMS INC                                              0.04308743
CORCOM INC                                                     0.04308743
CoreCard Corp                                                  0.04308743
COREL CORP                                                     0.04308743
CoreWeave, Inc.                                                0.04308743
Cornerstone OnDemand Inc                                       0.04308743
Corridor Communications Corp                                   0.04308743
Corsair Components, Inc.                                       0.04308743
Corsair Gaming, Inc.                                           0.04308743
CORTINA SYSTEMS INC                                            0.04308743
Couchbase, Inc.                                                0.04308743
COUNTERPATH CORP                                               0.04308743
Coupa Software Inc                                             0.04308743
Coursera, Inc.                                                 0.04308743
CPI INTERNATIONAL, INC.                                        0.04308743
CRAY COMPUTER CORP                                             0.04308743
CRAY INC                                                       0.04308743
CREATIVE REALITIES, INC.                                       0.04308743
CREATIVE TECHNOLOGY LTD                                        0.04308743
Cross Match Technologies, Inc.                                 0.04308743
CROSSCOMM CORP                                                 0.04308743
CROSSROADS SYSTEMS INC                                         0.04308743
CROSSWORLDS SOFTWARE INC                                       0.04308743
CrowdStrike Holdings, Inc.                                     0.04308743
Crown Electrokinetics Corp.                                    0.04308743
CS Disco, Inc.                                                 0.04308743
CSI TECHNOLOGIES INC                                           0.04308743
CSRA Inc.                                                      0.04308743
CTS CORP                                                       0.04308743
CVC INC                                                        0.04308743
CVENT INC                                                      0.04308743
CYAN INC                                                       0.04308743
CyberArk Software Ltd.                                         0.04308743
CYBERLUX CORP                                                  0.04308743
Cycurion, Inc.                                                 0.04308743
CYNET INC                                                      0.04308743
Cyngn Inc.                                                     0.04308743
CYREN Ltd.                                                     0.04308743
Cyxtera Technologies, Inc.                                     0.04308743
DAEGIS INC.                                                    0.04308743
DANGER INC                                                     0.04308743
DAS Inc                                                        0.04308743
DATA DIMENSIONS INC                                            0.04308743
Data443 Risk Mitigation, Inc.                                  0.04308743
DATACARD CORP                                                  0.04308743
Datadog, Inc.                                                  0.04308743
DATALINK CORP                                                  0.04308743
DATAMETRICS CORP                                               0.04308743
DATAPATH INC                                                   0.04308743
DataStax, Inc.                                                 0.04308743
DATATEC SYSTEMS INC                                            0.04308743
DATATRAK INTERNATIONAL INC                                     0.04308743
DATAWATCH CORP                                                 0.04308743
DATAWORKS CORP                                                 0.04308743
DAVIDSON & ASSOCIATES INC                                      0.04308743
Dayforce, Inc.                                                 0.04308743
DDI CORP                                                       0.04308743
Dealertrack Technologies, Inc                                  0.04308743
DecisionPoint Systems, Inc.                                    0.04308743
Definitive Healthcare Corp.                                    0.04308743
DELL INC                                                       0.04308743
Dell Technologies Inc.                                         0.04308743
DeltaSoft Corp                                                 0.04308743
DELTEK, INC                                                    0.04308743
DemandTec, Inc.                                                0.04308743
Demandware Inc                                                 0.04308743
DESCARTES SYSTEMS GROUP INC                                    0.04308743
DETAILS INC                                                    0.04308743
DETERMINE, INC.                                                0.04308743
DIALOG SEMICONDUCTOR PLC                                       0.04308743
DIALOGIC CORP                                                  0.04308743
Diamond Lane, Inc.                                             0.04308743
DIEBOLD NIXDORF, Inc                                           0.04308743
DIGI INTERNATIONAL INC                                         0.04308743
DIGIMARC CORP                                                  0.04308743
DIGITAL LINK CORP                                              0.04308743
Digital Systems, Inc.                                          0.04308743
Diligent Corp                                                  0.04308743
DIRTT ENVIRONMENTAL SOLUTIONS LTD                              0.04308743
DISH LTD                                                       0.04308743
DIVX INC                                                       0.04308743
DMI INC /CO/                                                   0.04308743
Docebo Inc.                                                    0.04308743
DOCUSIGN, INC.                                                 0.04308743
DOMO, INC.                                                     0.04308743
DOT HILL SYSTEMS CORP                                          0.04308743
Dot VN, Inc.                                                   0.04308743
Doximity, Inc.                                                 0.04308743
DRI CORP                                                       0.04308743
DROPBOX, INC.                                                  0.04308743
DRS COMMUNICATIONS CO LLC                                      0.04308743
DRS TECHNOLOGIES INC                                           0.04308743
DRS TEST & ENERGY MANAGEMENT INC                               0.04308743
DSC Holdings Ltd.                                              0.04308743
DSP COMMUNICATIONS INC                                         0.04308743
DUCK CREEK TECHNOLOGIES, INC.                                  0.04308743
Duolingo, Inc.                                                 0.04308743
DYNAMIC MEDIA INC                                              0.04308743
DYNATEC INTERNATIONAL INC                                      0.04308743
Dynatrace, Inc.                                                0.04308743
DZS INC.                                                       0.04308743
E DIGITAL CORP                                                 0.04308743
E SYSTEMS INC                                                  0.04308743
E2open Inc                                                     0.04308743
E3 CORP                                                        0.04308743
EAGLE POINT SOFTWARE CORP                                      0.04308743
EARTHWATCH INC                                                 0.04308743
EBIX INC                                                       0.04308743
ECHELON CORP                                                   0.04308743
ECI TELECOM LTD/                                               0.04308743
Ecoss Inc.                                                     0.04308743
ECST Holdings Ltd                                              0.04308743
EdgeWave, Inc.                                                 0.04308743
EDIFY CORP                                                     0.04308743
EDO CORP                                                       0.04308743
EDOCS INC                                                      0.04308743
EF Johnson Technologies, Inc.                                  0.04308743
EGAIN Corp                                                     0.04308743
Egenera, Inc.                                                  0.04308743
EIDOS PLC                                                      0.04308743
ELCO Management Co., LLC                                       0.04308743
ELECSYS CORP                                                   0.04308743
ELECTRONIC ARTS INC.                                           0.04308743
ELECTRONICS FOR IMAGING INC                                    0.04308743
ELLIE MAE INC                                                  0.04308743
EMAGIN CORP                                                    0.04308743
EMBARCADERO TECHNOLOGIES INC                                   0.04308743
EMC CORP                                                       0.04308743
EMCORE CORP                                                    0.04308743
eMedia Group Inc.                                              0.04308743
EMR Technology Solutions, Inc.                                 0.04308743
EMS TECHNOLOGIES INC                                           0.04308743
Endava plc                                                     0.04308743
Energous Corp                                                  0.04308743
ENERNOC INC                                                    0.04308743
Enfusion, Inc.                                                 0.04308743
EngageSmart, Inc.                                              0.04308743
ENOVA SYSTEMS INC                                              0.04308743
Enphase Energy, Inc.                                           0.04308743
ENTERPRISE ELECTRONICS CORP                                    0.04308743
ENTERPRISE ENERGY, INC.                                        0.04308743
ENTERWORKS INC                                                 0.04308743
ENTRATA, INC.                                                  0.04308743
ENTRUST INC                                                    0.04308743
ENTWISTLE CO                                                   0.04308743
ENVIVIO INC                                                    0.04308743
EPAM Systems, Inc.                                             0.04308743
Epazz Inc                                                      0.04308743
EPIC RESEARCH CO INC                                           0.04308743
EPICOR SOFTWARE CORP                                           0.04308743
Epicor, Inc.                                                   0.04308743
EPIQ SYSTEMS INC                                               0.04308743
ESCO TECHNOLOGIES INC                                          0.04308743
ESIM LTD                                                       0.04308743
ESL Ltd                                                        0.04308743
ESOFT INC                                                      0.04308743
ESPEY MFG & ELECTRONICS CORP                                   0.04308743
ESS TECHNOLOGY INC                                             0.04308743
ETOTALSOURCE INC                                               0.04308743
Eventbrite, Inc.                                               0.04308743
EVERBRIDGE, INC.                                               0.04308743
EverCommerce Inc.                                              0.04308743
EverQuote, Inc.                                                0.04308743
EVERSPIN TECHNOLOGIES INC.                                     0.04308743
EXA CORP                                                       0.04308743
ExactTarget, Inc.                                              0.04308743
EXAR CORP                                                      0.04308743
EXCELON CORP                                                   0.04308743
EXCITE INC                                                     0.04308743
EXE TECHNOLOGIES INC                                           0.04308743
Exelis Inc.                                                    0.04308743
Expensify, Inc.                                                0.04308743
Exponential Interactive, Inc.                                  0.04308743
EXRO TECHNOLOGIES INC.                                         0.04308743
EXTREME NETWORKS INC                                           0.04308743
Exyn Technologies, Inc.                                        0.04308743
F5, INC.                                                       0.04308743
Fabrinet                                                       0.04308743
FACTSET RESEARCH SYSTEMS INC                                   0.04308743
FAIRCHILD SEMICONDUCTOR CORP                                   0.04308743
FALCONSTOR SOFTWARE INC                                        0.04308743
Fastly, Inc.                                                   0.04308743
FDP CORP                                                       0.04308743
Figma, Inc.                                                    0.04308743
FILETEK INC                                                    0.04308743
FINISAR CORP                                                   0.04308743
FIRECOM INC                                                    0.04308743
FIRST ALERT INC                                                0.04308743
FIRST SOLAR, INC.                                              0.04308743
FITBIT, INC.                                                   0.04308743
FLEX LTD.                                                      0.04308743
Flutter Entertainment plc                                      0.04308743
FORCE10 NETWORKS INC                                           0.04308743
FORECROSS CORP                                                 0.04308743
FORESCOUT TECHNOLOGIES, INC                                    0.04308743
ForgeRock, Inc.                                                0.04308743
FORMFACTOR INC                                                 0.04308743
Fortinet, Inc.                                                 0.04308743
Frankly Inc                                                    0.04308743
FREESCALE SEMICONDUCTOR INC                                    0.04308743
Freeze Tag, Inc.                                               0.04308743
Freshworks Inc.                                                0.04308743
FriendFinder Networks Inc.                                     0.04308743
FSONA SYSTEMS CORP.                                            0.04308743
FTC Solar, Inc.                                                0.04308743
FTP SOFTWARE INC                                               0.04308743
FULCRUM TECHNOLOGIES INC                                       0.04308743
Full Spectrum Inc.                                             0.04308743
Function(x) Inc.                                               0.04308743
FUNDTECH LTD                                                   0.04308743
Fusemachines Inc.                                              0.04308743
Fusion Connect, Inc.                                           0.04308743
FUSION-IO, INC.                                                0.04308743
FWT INC                                                        0.04308743
GAMES INC                                                      0.04308743
GAN Ltd                                                        0.04308743
GARMIN LTD                                                     0.04308743
GATEWAY INC                                                    0.04308743
Gawk Inc.                                                      0.04308743
GBC INTERNATIONAL INC                                          0.04308743
GCT SEMICONDUCTOR INC                                          0.04308743
GDC Technology Ltd                                             0.04308743
GDS Holdings Ltd                                               0.04308743
GEM SOLUTIONS, INC.                                            0.04308743
Gen Digital Inc.                                               0.04308743
GENERAL MICROWAVE CORP                                         0.04308743
GENESYS TELECOMMUNICATIONS LABORATORIES INC                    0.04308743
GENICOM CORP                                                   0.04308743
Genius Group Ltd                                               0.04308743
GetGo, Inc.                                                    0.04308743
Gitlab Inc.                                                    0.04308743
Glimpse Group, Inc.                                            0.04308743
GLOBAL INNOVATION CORP.                                        0.04308743
Global Tech Solutions, Inc.                                    0.04308743
GLOBAL TECHNOLOGIES LTD                                        0.04308743
GLOBALFOUNDRIES Inc.                                           0.04308743
GLOBALSCAPE INC                                                0.04308743
GLOBECOMM SYSTEMS INC                                          0.04308743
Glow Holdings, Inc.                                            0.04308743
GLU MOBILE INC                                                 0.04308743
GoDaddy Inc.                                                   0.04308743
Golden Star Enterprises Ltd.                                   0.04308743
GOMEZ INC                                                      0.04308743
GOOD TECHNOLOGY Corp                                           0.04308743
GOOGLE INC.                                                    0.04308743
GRAPHON CORP                                                   0.04308743
GrayMeta, Inc.                                                 0.04308743
Greentech Innovations, Inc.                                    0.04308743
GREENWAY MEDICAL TECHNOLOGIES INC                              0.04308743
GRIFFIN TECHNOLOGY INC                                         0.04308743
Grindr Inc.                                                    0.04308743
Growflow Corp.                                                 0.04308743
GSE SYSTEMS INC                                                0.04308743
GSI TECHNOLOGY INC                                             0.04308743
GT Advanced Technologies Inc.                                  0.04308743
GTI CORP                                                       0.04308743
Guar Global Ltd.                                               0.04308743
Guerrilla RF, Inc.                                             0.04308743
Guidance Software, Inc.                                        0.04308743
Guidewire Software, Inc.                                       0.04308743
HADCO CORP                                                     0.04308743
HANDSPRING INC                                                 0.04308743
Hanwha Q CELLS Co., Ltd.                                       0.04308743
HARBINGER CORP                                                 0.04308743
HARMONIC INC.                                                  0.04308743
HARRIS CORP                                                    0.04308743
HashiCorp, Inc.                                                0.04308743
HAYES CORP                                                     0.04308743
HBO & CO                                                       0.04308743
HEADWAY TECHNOLOGIES INC                                       0.04308743
Health Catalyst, Inc.                                          0.04308743
HEALTH SYSTEMS SOLUTIONS INC                                   0.04308743
HEALTHCARE COM CORP                                            0.04308743
HEALTHCARE SOFTWARE INC                                        0.04308743
Healthcare Triangle, Inc.                                      0.04308743
HEALTHSTREAM INC                                               0.04308743
HEI INC                                                        0.04308743
Helo Corp.                                                     0.04308743
HENSCHEL INC                                                   0.04308743
Hewlett Packard Enterprise Co                                  0.04308743
HITTITE MICROWAVE CORP                                         0.04308743
hopTo Inc.                                                     0.04308743
Hortonworks, Inc.                                              0.04308743
HP INC                                                         0.04308743
HPR INC                                                        0.04308743
HTE INC                                                        0.04308743
HUBBELL INC                                                    0.04308743
HUBSPOT INC                                                    0.04308743
HUMMINGBIRD LTD                                                0.04308743
HUTCHINSON TECHNOLOGY INC                                      0.04308743
HUYA Inc.                                                      0.04308743
HYLAND SOFTWARE INC                                            0.04308743
HYPERION SOLUTIONS CORP                                        0.04308743
HYTEK MICROSYSTEMS INC                                         0.04308743
I2 TECHNOLOGIES INC                                            0.04308743
i3 Verticals, Inc.                                             0.04308743
IBIZ INC                                                       0.04308743
IC2E International Inc.                                        0.04308743
ICST INC                                                       0.04308743
ID SYSTEMS INC                                                 0.04308743
Identiv, Inc.                                                  0.04308743
iDNA, Inc.                                                     0.04308743
IDS Group, Inc.                                                0.04308743
IEC ELECTRONICS CORP                                           0.04308743
IEH Corp                                                       0.04308743
IENTERTAINMENT NETWORK INC                                     0.04308743
IGATE CORP                                                     0.04308743
IHS Inc.                                                       0.04308743
IHS Markit Ltd.                                                0.04308743
IMAGEWARE SYSTEMS INC                                          0.04308743
IMANAGE INC                                                    0.04308743
IMC Holdings, Inc.                                             0.04308743
IMMERSION CORP                                                 0.04308743
IMP INC                                                        0.04308743
IMPAC MEDICAL SYSTEMS INC                                      0.04308743
IMPERVA INC                                                    0.04308743
IMPINJ INC                                                     0.04308743
Imprivata Inc                                                  0.04308743
inContact, Inc.                                                0.04308743
indie Semiconductor, Inc.                                      0.04308743
INDUS INTERNATIONAL INC                                        0.04308743
INET TECHNOLOGIES INC                                          0.04308743
Infinera Corp                                                  0.04308743
INFINITE GROUP INC                                             0.04308743
INFINITI SOLUTIONS LTD                                         0.04308743
INFOCUS CORP                                                   0.04308743
Infor (US), Inc.                                               0.04308743
Infor, Inc.                                                    0.04308743
INFORMATICA LLC                                                0.04308743
INFORMATION ARCHITECTS CORP                                    0.04308743
Infosys Ltd                                                    0.04308743
INITIATE SYSTEMS INC                                           0.04308743
InnoLight Technology Corp                                      0.04308743
INNOVATIVE MICRO TECHNOLOGY INC                                0.04308743
INNOVEX INC                                                    0.04308743
Innovid Corp.                                                  0.04308743
INPHI Corp                                                     0.04308743
InPlay Technologies, Inc.                                      0.04308743
Inrad Optics, Inc.                                             0.04308743
INSEEGO CORP.                                                  0.04308743
Inspired Entertainment, Inc.                                   0.04308743
InsPro Technologies Corp                                       0.04308743
INSTRUCTURE INC                                                0.04308743
Intapp, Inc.                                                   0.04308743
INTEGRATED SILICON SYSTEMS INC                                 0.04308743
INTEGRATED SYSTEMS INC                                         0.04308743
INTEL CORP                                                     0.04308743
INTELLECTUAL TECHNOLOGY INC                                    0.04308743
INTELLICORP INC                                                0.04308743
INTELLINETICS, INC.                                            0.04308743
INTELLIWORXX INC                                               0.04308743
INTERACTIVE INTELLIGENCE INC                                   0.04308743
INTERCARD INC                                                  0.04308743
INTERFACE SYSTEMS INC                                          0.04308743
INTERGRAPH CORP                                                0.04308743
INTERLINK ELECTRONICS INC                                      0.04308743
INTERLOGIX INC                                                 0.04308743
Intermec, Inc.                                                 0.04308743
INTERMEDIA CLOUD COMMUNICATIONS, INC.                          0.04308743
INTERMOLECULAR INC                                             0.04308743
Internap Corp                                                  0.04308743
INTERNATIONAL BUSINESS MACHINES CORP                           0.04308743
INTERNATIONAL MANUFACTURING SERVICES INC                       0.04308743
INTERNET INITIATIVE JAPAN INC                                  0.04308743
INTERPHASE CORP                                                0.04308743
INTERTRUST TECHNOLOGIES Corp                                   0.04308743
INTERVOICE INC                                                 0.04308743
INTRICON CORP                                                  0.04308743
INTRINSIX CORP                                                 0.04308743
INTRUSION INC                                                  0.04308743
INTUIT INC.                                                    0.04308743
Intuitive Machines, Inc.                                       0.04308743
InvenSense Inc                                                 0.04308743
IONA TECHNOLOGIES PLC                                          0.04308743
IonQ, Inc.                                                     0.04308743
IPC INFORMATION SYSTEMS INC                                    0.04308743
IPG PHOTONICS CORP                                             0.04308743
IronNet, Inc.                                                  0.04308743
ISE LABS INC                                                   0.04308743
iSign Solutions Inc.                                           0.04308743
IT Management, Inc.                                            0.04308743
ITA Holdings, Inc.                                             0.04308743
ITERIS, INC.                                                   0.04308743
IXYS, LLC                                                      0.04308743
JABIL INC                                                      0.04308743
JACADA LTD                                                     0.04308743
JACK HENRY & ASSOCIATES INC                                    0.04308743
JAGGED PEAK, INC.                                              0.04308743
JAM INC                                                        0.04308743
JAZZ SEMICONDUCTOR INC                                         0.04308743
JDA SOFTWARE GROUP INC                                         0.04308743
Jetblack Corp                                                  0.04308743
JFrog Ltd                                                      0.04308743
JNI CORP                                                       0.04308743
JPM CO                                                         0.04308743
JTS CORP                                                       0.04308743
JUDGE GROUP INC                                                0.04308743
JUNIPER NETWORKS INC                                           0.04308743
Justworks, Inc.                                                0.04308743
KALTURA INC                                                    0.04308743
KEANE, INC.                                                    0.04308743
Keen Home Inc.                                                 0.04308743
KEMET CORP                                                     0.04308743
KENEXA CORP                                                    0.04308743
KEYW HOLDING CORP                                              0.04308743
Kimball Electronics, Inc.                                      0.04308743
King Digital Entertainment plc                                 0.04308743
KISMET INC                                                     0.04308743
Klaviyo, Inc.                                                  0.04308743
KLDiscovery Inc.                                               0.04308743
Knightscope, Inc.                                              0.04308743
KNOVA SOFTWARE, INC.                                           0.04308743
KnowBe4, Inc.                                                  0.04308743
Kodiak Robotics, Inc.                                          0.04308743
Kofax Ltd                                                      0.04308743
KONAMI CORP                                                    0.04308743
KOPIN CORP                                                     0.04308743
KPISoft, Inc.                                                  0.04308743
KRONOS INC                                                     0.04308743
Kubient, Inc.                                                  0.04308743
KULICKE & SOFFA INDUSTRIES INC                                 0.04308743
Kyndryl Holdings, Inc.                                         0.04308743
KYOCERA CORP                                                   0.04308743
L 3 COMMUNICATIONS HOLDINGS INC                                0.04308743
L3 TECHNOLOGIES, INC.                                          0.04308743
LABARGE INC                                                    0.04308743
LANDMARK GRAPHICS CORP                                         0.04308743
LANDMARK SYSTEMS CORP                                          0.04308743
LANTRONIX INC                                                  0.04308743
Latitude Solutions, Inc.                                       0.04308743
Lattice INC                                                    0.04308743
LATTICE SEMICONDUCTOR CORP                                     0.04308743
Lawson Software, Inc.                                          0.04308743
LEARNING CO INC                                                0.04308743
Leet INC.                                                      0.04308743
LEGATO SYSTEMS INC                                             0.04308743
Legion Works, Inc.                                             0.04308743
Leidos Holdings, Inc.                                          0.04308743
Leidos, Inc.                                                   0.04308743
Leonardo DRS, Inc.                                             0.04308743
LG Display Co., Ltd.                                           0.04308743
LHS GROUP INC                                                  0.04308743
Light & Wonder, Inc.                                           0.04308743
Lightning Gaming, Inc.                                         0.04308743
LIGHTPATH TECHNOLOGIES INC                                     0.04308743
Lightspeed Commerce Inc.                                       0.04308743
Lightspeed Systems, Inc                                        0.04308743
LIMEADE, INC                                                   0.04308743
LINE Corp                                                      0.04308743
LINKEDIN CORP                                                  0.04308743
LIVEPERSON INC                                                 0.04308743
LIVINGSTON ENTERPRISES INC                                     0.04308743
Livongo Health, Inc.                                           0.04308743
Local Matters Inc.                                             0.04308743
LOGILITY INC                                                   0.04308743
LogMeIn, Inc.                                                  0.04308743
LogRhythm, Inc.                                                0.04308743
LOJACK CORP                                                    0.04308743
LORAL SPACE & COMMUNICATIONS INC.                              0.04308743
LOTUS DEVELOPMENT CORP                                         0.04308743
LOUD TECHNOLOGIES INC                                          0.04308743
LQ CORP INC                                                    0.04308743
LSI CORP                                                       0.04308743
Lumentum Holdings Inc.                                         0.04308743
LUMERA CORP                                                    0.04308743
LYCOS INC                                                      0.04308743
LYRIS, INC.                                                    0.04308743
MA COM INC                                                     0.04308743
MAGIC SOFTWARE ENTERPRISES LTD                                 0.04308743
MagnaChip Semiconductor CORP                                   0.04308743
MAGNETEK, INC.                                                 0.04308743
MAGNETIC TECHNOLOGIES CORP                                     0.04308743
MAGNITE, INC.                                                  0.04308743
Majesco                                                        0.04308743
MAKEMUSIC, INC.                                                0.04308743
MAKER COMMUNICATIONS INC                                       0.04308743
MANAGEMENT TECHNOLOGIES INC                                    0.04308743
MANATRON INC                                                   0.04308743
Mandiant, Inc.                                                 0.04308743
MANHATTAN ASSOCIATES INC                                       0.04308743
MAPICS INC                                                     0.04308743
MAPR TECHNOLOGIES, INC.                                        0.04308743
MARCHEX INC                                                    0.04308743
MariaDB plc                                                    0.04308743
Marketo, Inc.                                                  0.04308743
MARKETWISE, INC.                                               0.04308743
Marqeta, Inc.                                                  0.04308743
MARVELL TECHNOLOGY GROUP LTD                                   0.04308743
Marvell Technology, Inc.                                       0.04308743
MAS TECHNOLOGY LTD                                             0.04308743
Match Group, Inc.                                              0.04308743
Mattersight Corp                                               0.04308743
MAVENIR SYSTEMS INC                                            0.04308743
Maxar Technologies Inc.                                        0.04308743
Maxeon Solar Technologies, Ltd.                                0.04308743
MAXIM INTEGRATED PRODUCTS INC                                  0.04308743
MAXIS INC                                                      0.04308743
MAXLINEAR, INC                                                 0.04308743
MaxQ AI Ltd.                                                   0.04308743
McAfee, Inc.                                                   0.04308743
MCE COMPANIES INC                                              0.04308743
MCK COMMUNICATIONS INC                                         0.04308743
mCloud Technologies Corp.                                      0.04308743
MCMS INC                                                       0.04308743
MCS INC                                                        0.04308743
MD TECHNOLOGIES INC                                            0.04308743
MDI TECHNOLOGIES INC                                           0.04308743
Medallia, Inc.                                                 0.04308743
MEDASSETS INC                                                  0.04308743
MEDecision, Inc.                                               0.04308743
MediaMorph Inc                                                 0.04308743
MEDIC COMPUTER SYSTEMS INC                                     0.04308743
Medical Information Technology, Inc.                           0.04308743
Medidata Solutions, Inc.                                       0.04308743
MEDIWARE INFORMATION SYSTEMS INC                               0.04308743
MEDRESPONSE CORP.                                              0.04308743
Meganet Corp                                                   0.04308743
Mellanox Technologies, Ltd.                                    0.04308743
MEMSIC Inc                                                     0.04308743
MENTOR GRAPHICS CORP                                           0.04308743
MERCURY INTERACTIVE CORP                                       0.04308743
MERCURY PAYMENT SYSTEMS, INC.                                  0.04308743
MERCURY SYSTEMS INC                                            0.04308743
MERGE HEALTHCARE INC                                           0.04308743
MeridianLink, Inc.                                             0.04308743
MERIX CORP                                                     0.04308743
Merlin Labs, Inc.                                              0.04308743
Merlin, Inc.                                                   0.04308743
MERU NETWORKS INC                                              0.04308743
Meta Platforms, Inc.                                           0.04308743
METALINK LTD                                                   0.04308743
METHODE ELECTRONICS INC                                        0.04308743
mF International Ltd                                           0.04308743
MICREL INC                                                     0.04308743
MICRO FOCUS INTERNATIONAL PLC                                  0.04308743
MICROCHIP TECHNOLOGY INC                                       0.04308743
MICROCOM INC                                                   0.04308743
MICRON TECHNOLOGY INC                                          0.04308743
MICROPAC INDUSTRIES INC                                        0.04308743
MICROS SYSTEMS INC                                             0.04308743
MICROSEMI CORP                                                 0.04308743
MICROSOFT CORP                                                 0.04308743
MICROVISION, INC.                                              0.04308743
MICROWAVE TRANSMISSION SYSTEMS INC                             0.04308743
MIDWAY GAMES INC                                               0.04308743
Mimecast Ltd                                                   0.04308743
MIND TECHNOLOGY, INC                                           0.04308743
MindForge Inc.                                                 0.04308743
MIPS TECHNOLOGIES INC                                          0.04308743
MISSION CRITICAL SOFTWARE INC                                  0.04308743
MITEK SYSTEMS INC                                              0.04308743
MITEL NETWORKS CORP                                            0.04308743
Mitesco, Inc.                                                  0.04308743
MiX Telematics Ltd                                             0.04308743
MNB TECHNOLOGIES INC                                           0.04308743
MOAI TECHNOLOGIES INC                                          0.04308743
MOBILEIRON, INC.                                               0.04308743
MobileSmith, Inc.                                              0.04308743
MobilityPay Holdings, Inc.                                     0.04308743
MOBITV, INC.                                                   0.04308743
MOBIX LABS, INC                                                0.04308743
MODEL N, INC.                                                  0.04308743
MODERN HOLDINGS Inc                                            0.04308743
MOJO ENTERTAINMENT INC                                         0.04308743
MOLEX INC                                                      0.04308743
MongoDB, Inc.                                                  0.04308743
MONOLITHIC POWER SYSTEMS, INC.                                 0.04308743
MONSTER PRODUCTS, INC.                                         0.04308743
MOSAIX INC                                                     0.04308743
MOTIVE INC                                                     0.04308743
Motive Technologies, Inc.                                      0.04308743
Motorola Solutions, Inc.                                       0.04308743
MPC CORP                                                       0.04308743
MPHASE TECHNOLOGIES, INC.                                      0.04308743
MPSI SYSTEMS INC                                               0.04308743
MRV COMMUNICATIONS INC                                         0.04308743
MSC SOFTWARE CORP                                              0.04308743
MTC TECHNOLOGIES INC                                           0.04308743
MTM Technologies, Inc.                                         0.04308743
MTX INTERNATIONAL INC                                          0.04308743
MULESOFT, INC                                                  0.04308743
MULTI FINELINE ELECTRONIX INC                                  0.04308743
MULTIMEDIA PLATFORMS INC.                                      0.04308743
MYPOINTS COM INC                                               0.04308743
N-able, Inc.                                                   0.04308743
Nano Labs Ltd                                                  0.04308743
NanoFlex Power Corp                                            0.04308743
NANOSYS, INC.                                                  0.04308743
NAPCO SECURITY TECHNOLOGIES, INC                               0.04308743
NAPSTER INC                                                    0.04308743
NATIONAL INSTRUMENTS CORP                                      0.04308743
NATIONAL SEMICONDUCTOR CORP                                    0.04308743
Navan, Inc.                                                    0.04308743
Navitas Semiconductor Corp                                     0.04308743
